"Property ID","Property Type","Full Address","Address 1","Address 2",City,ZIP,State,Status,Specialist,"Sale Date",Price,"Down 1","Better price","Down 2","Best price","Down 3","Monthly Lease",Beds,Baths,Sq.Ft,Lot,Garage,"Year Built","Property Shown",County,Subdivision,"Date Inspected"
195027,Land,"Address:
      
        0 CO RD 123
              
        Locality:
    
                     75142 TX
            United States","0 CO RD 123",,Kaufman,75142,TX,Available,,,"99,999","4,999","98,999","5,999","97,999",7999.00,,,,,,,,✔,Kaufman,,2022-12-16
203028,Residential,"Address:
      
        14169 Quanah Parker Trail
              
        Locality:
    
                     75148 TX
            United States","14169 Quanah Parker Trail",,Malakoff,75148,TX,Available,,,,,,,,,,,,728,,,1986,✔,Henderson,"Log Cabin States (3052)",2023-09-21
137042,Residential,"Address:
      
        302 Moreview St
              
        Locality:
    
                     75154 TX
            United States","302 Moreview St",,"Red Oak",75154,TX,Available,,"Thursday, June 22, 2023","82,400","3,900","81,000","5,400","79,000",7000.00,,3,1,"1,770",9104,,1988,✔,Ellis,"Beckley Pike Est",2022-12-16
174080,Land,"Address:
      
        144 Waurika
              
        Locality:
    
                     75156 TX
            United States","144 Waurika",,Mabank,75156,TX,"Sale Pending","Gabriela Espinoza","Friday, September 01, 2023","25,999",499,"24,999","1,499","23,999",2999.00,,,,,,,,✔,Henderson,"Cherokee Shores",2023-08-17
,Land,"Address:
      
        0 Softwind ST LOT 765
              
        Locality:
    
                     75156 TX
            United States","0 Softwind ST LOT 765",,"Gun Barrel City",75156,TX,Available,,"Wednesday, February 16, 2022",,,,,,,,,,"7,261",,,,✔,Henderson,"Tamarack Venture",2022-02-16
191064,Land,"Address:
      
        509 W Newton St.
              
        Locality:
    
                     75160 TX
            United States","509 W Newton St.",,Terrell,75160,TX,Available,,,"98,999","3,599","97,999","4,999","96,999",6999.00,,,,,17760,,,✔,Kaufman,N/A,2023-09-21
191065,Residential,"Address:
      
        10339 Sleepy Hollow Rd
              
        Locality:
    
                     75161 TX
            United States","10339 Sleepy Hollow Rd",,Terrell,75161,TX,Available,,,"144,999","4,999","143,999","5,999","142,777",7999.00,,3,2,"1,064",23914,0.00,1984,✔,Kaufman,"Sleepy Hollow Meadows",2023-09-21
202023,Land,"Address:
      
        0 Bar T Pkwy Rd.
              
        Locality:
    
                     75163 TX
            United States","0 Bar T Pkwy Rd.",,Trinidad,75163,TX,Available,,"Thursday, July 22, 2021","24,999",500,"23,999",999,"22,999",2500.00,,,,,,,,✔,Henderson,"Key Ranch",2021-07-22
202026,Land,"Address:
      
        0 Beachwood Ln
              
        Locality:
    
                     75163 TX
            United States","0 Beachwood Ln",,Trinidad,75163,TX,Available,,"Thursday, July 22, 2021","34,500",999,"33,500","1,999","32,500",3500.00,,,,,,,,✔,Henderson,"BEACHWOOD ESTS",2021-07-22
202024,Land,"Address:
      
        0 KEY RANCH Dr
              
        Locality:
    
                     75163 TX
            United States","0 KEY RANCH Dr",,Trinidad,75163,TX,Available,,"Thursday, July 22, 2021","38,999",999,"37,999","1,999","36,999",3500.00,,,,,,,,✔,Henderson,"KEY RANCH ESTATES",2021-07-22
201102,Land,"Address:
      
        1519 E Main St, 
              
        Locality:
    
                     75165 TX
            United States","1519 E Main St,",,Waxahachie,75165,TX,Available,,"Thursday, May 05, 2022","74,999","2,999","73,999","3,999","72,999",5999.00,,,,,,,,✔,Ellis,,2022-10-03
198069,Land,"Address:
      
        0 VZ County Road 3843 
                  Lot 163
              
        Locality:
    
                     75169 TX
            United States","0 VZ County Road 3843","Lot 163","Willis Point",75169,TX,Available,,,"27,999",499,"26,999","1,699",,,,,,,8712,,,✔,"Van Zandt","Rolling Oaks",
196082,Residential,"Address:
      
        249 PVT Rd 7038
              
        Locality:
    
                     75169 TX
            United States","249 PVT Rd 7038",,"Willis Point",75169,TX,Available,,,,,,,,,,,,,7405,,,✔,"Van Zandt",,2023-06-22
65062,Residential,"Address:
      
        2716 Sayle St.
              
        Locality:
    
                     75401 TX
            United States","2716 Sayle St.",,Greenville,75401,TX,Available,,"Thursday, March 10, 2022","124,999","5,500","123,999","6,999","122,999",8999.00,,,,917,,0.00,1965,✔,Hunt,,2023-09-19
195061,Residential,"Address:
      
        514 E 5th
              
        Locality:
    
                     75418 TX
            United States","514 E 5th",,Bonham,75418,TX,Available,,"Wednesday, January 11, 2023","99,999","3,500","98,999","4,999","97,500",6500.00,,2,1,946,11232,0.00,1930,✔,Fannin,"Inglish Addn",2023-01-11
195048,Residential,"Address:
      
        31 CR 1165
              
        Locality:
    
                     75420 TX
            United States","31 CR 1165",,BRASHEAR,75420,TX,Available,,,"154,999","5,999","153,999","6,999","151,999",8999.00,,,,"1,160",,0.00,1965,✔,Hopkins,,2023-07-25
197093,Land,"Address:
      
        305 E Broadway St.
              
        Locality:
    
                     75426 TX
            United States","305 E Broadway St.",,Clarksville,75426,TX,Available,,,"32,999",499,"31,999","1,999","28,999",2999.00,,,,,3180,,,✔,,,
198098,Land,"Address:
      
        816 Pine St.
              
        Locality:
    
                     75428 TX
            United States","816 Pine St.",,Commerce,75428,TX,Available,,,,,,,,,,,,,10920,,,✔,Perdue,N/A,2023-05-11
203011,Land,"Address:
      
        S of 701 NW 2nd St
              
        Locality:
    
                     75432 TX
            United States","S of 701 NW 2nd St",,Cooper,75432,TX,Available,,,,,,,,,,,,,14000,,,✔,Delta,"Fly - Mckinney",2023-09-19
196049,Land,"Address:
      
        1283 County Road 3416 (3 acres) 
                  4499   .
              
        Locality:
    
                     75451 TX
            United States","1283 County Road 3416 (3 acres)","4499   .",Lessburg,75451,TX,Available,,,"73,999","2,999","72,999","3,999","71,999",5999.00,,,,,130680,,,✔,Camp,"CT McDanile",
196048,Land,"Address:
      
        1283 County Road 3416 (1 acre) 
                  4498   . 
              
        Locality:
    
                     75451 TX
            United States","1283 County Road 3416 (1 acre)","4498   .",Leesburg,75451,TX,Available,,,"32,999",999,"31,999","1,999","30,999",3500.00,,,,,43560,,,✔,Camp,"ABS A091 C T MCDANILE",2023-06-22
169004,Land,"Address:
      
        0 WREN WAY
                  Lot 83
              
        Locality:
    
                     75453 TX
            United States","0 WREN WAY","Lot 83","Lone Oak",75453,TX,Available,,"Tuesday, September 18, 2018","23,999","1,350","21,999","2,500","19,999",3900.00,,,,"11,660",,,,✔,Hunt,"VILLAGES AT LONE OAK",2021-05-31
169005,Land,"Address:
      
        0 LAKEWAY CIRCLE Lot 53
              
        Locality:
    
                     75453 TX
            United States","0 LAKEWAY CIRCLE Lot 53",,"Lone Oak",75453,TX,Available,,"Tuesday, September 18, 2018","23,999","1,350","21,999","2,500","19,999",3900.00,,,,"11,900",,,,✔,Hunt,"VILLAGES AT LONE OAK",2021-05-31
169002,Land,"Address:
      
        0 VILLAGES PARKWAY (LOT 23)
              
        Locality:
    
                     75453 TX
            United States","0 VILLAGES PARKWAY (LOT 23)",,"Lone Oak",75453,TX,Available,,,"33,999",699,"32,999","1,699","31,999",2999.00,,,,"15,350",,,,✔,Hunt,"Villages At Lone Oak",2020-02-03
169001,Land,"Address:
      
        0 FOX HOLLOW RD
                  Lot 24
              
        Locality:
    
                     75453 TX
            United States","0 FOX HOLLOW RD","Lot 24","Lone Oak",75453,TX,Available,,"Wednesday, September 19, 2018","28,999","1,399","27,500","2,450","25,999",3900.00,,,,"12,000",,,,✔,Hunt,"VILLAGES AT LONE OAK",2021-05-31
174081,Residential,"Address:
      
        3902 Idle Way
              
        Locality:
    
                     75453 TX
            United States","3902 Idle Way",,"Lone Oak",75453,TX,Available,,,"64,999",999,"63,999","1,999","62,999",3999.00,,3,1,840,7000,0.00,1996,✔,Hunt,"SLO L-F",2023-08-21
169003,Land,"Address:
      
        0 FOX HOLLOW RD
                  Lot 49
              
        Locality:
    
                     75453 TX
            United States","0 FOX HOLLOW RD","Lot 49","Lone Oak",75453,TX,Available,,"Wednesday, September 19, 2018","28,999","1,399","27,500","2,450","25,999",3900.00,,,,"12,594",,,,✔,Hunt,"VILLAGES AT LONE OAK",2021-05-31
169046,Land,"Address:
      
        0 OVERLOOK LOOP 
                  Lot 56
              
        Locality:
    
                     75453 TX
            United States","0 OVERLOOK LOOP","Lot 56","Lone Oak",75453,TX,Available,,"Wednesday, April 10, 2019","22,999","1,499","21,500","2,499","19,500",3499.00,,,,"14,045",,,,✔,Hunt,"Villages at Lone Oak",2021-05-31
169032,Land,"Address:
      
        0 Silver Fox CT LOT 90
              
        Locality:
    
                     75453 TX
            United States","0 Silver Fox CT LOT 90",,"Lone Oak",75453,TX,Available,,"Wednesday, December 16, 2020","22,999",750,"21,999","1,595","20,500",2500.00,,,,"15,109",,,,✔,Hunt,"Villages at Lone Oak",2021-05-31
169027,Land,"Address:
      
        0 Red Fox Circle Lot 55
              
        Locality:
    
                     75453 TX
            United States","0 Red Fox Circle Lot 55",,"Lone Oak",75453,TX,Available,,,"29,900","1,299","27,900","2,999",,,,,,"12,584",,,,✔,Hunt,"Villages at Lone Oak",2021-05-31
195018,Residential,"Address:
      
        1065 11th St NE
              
        Locality:
    
                     75460 TX
            United States","1065 11th St NE",,Paris,75460,TX,Available,,,"57,999",750,"56,999","1,999","55,999",3999.00,,2,1,"1,260",28928,0.00,2015,✔,Lamar,"City of Paris",
196094,Residential,"Address:
      
        2305 W Cherry St
              
        Locality:
    
                     75460 TX
            United States","2305 W Cherry St",,Paris,75460,TX,Available,,,,,,,,,,3,1,"1,344",18716,0.00,2014,✔,Lamar,"W Cherry",
195014,Land,"Address:
      
        551 NW 11TH St.
              
        Locality:
    
                     75460 TX
            United States","551 NW 11TH St.",,Paris,75460,TX,Available,,"Friday, January 08, 2021","23,500",499,"22,999","1,295","21,500",2500.00,,,,"16,483",,,,✔,Lamar,"City of Paris",2021-10-28
195020,Land,"Address:
      
        545 NW 13th ST
              
        Locality:
    
                     75460 TX
            United States","545 NW 13th ST",,Paris,75460,TX,Available,,"Friday, January 08, 2021","22,999",499,"21,999","1,295","19,999",2500.00,,,,"11,250",,,,✔,Lamar,"City of Paris",2023-07-13
195019,Land,"Address:
      
        374 NE 17th St.
              
        Locality:
    
                     75460 TX
            United States","374 NE 17th St.",,Paris,75460,TX,Available,,"Friday, January 08, 2021","34,500",999,"33,500","1,999","32,500",3500.00,,,,"18,225",,,,✔,Lamar,"City of Paris",2021-10-28
195021,Land,"Address:
      
        339 12th NW
              
        Locality:
    
                     75460 TX
            United States","339 12th NW",,Paris,75460,TX,Available,,"Friday, January 08, 2021","17,999",499,"16,999","1,250","15,999",2500.00,,,,,16530,,,✔,Lamar,"WALKER'S 2ND ADDITION",2021-06-14
200054,Residential,"Address:
      
        747 NW 3rd St.
              
        Locality:
    
                     75460 TX
            United States","747 NW 3rd St.",,Paris,75460,TX,Available,,"Tuesday, December 13, 2022","129,999","2,999","128,999","3,999","127,500",5999.00,,,,"3,048",56648,,,✔,Lamar,,2023-07-17
195016,Land,"Address:
      
        805 NW 4th ST
              
        Locality:
    
                     75460 TX
            United States","805 NW 4th ST",,Paris,75460,TX,Available,,"Friday, January 08, 2021","19,999",499,"18,999","1,499","17,999",2999.00,,,,"7,616",,,,✔,Lamar,"City of Paris",2021-10-28
195015,Land,"Address:
      
        860 NW 3rd ST. 
              
        Locality:
    
                     75460 TX
            United States","860 NW 3rd ST.",,Paris,75460,TX,Available,,"Friday, January 08, 2021","31,999",499,"30,999","1,499","29,500",2999.00,325,,,"15,200",,,,✔,Lamar,"City of Paris",2021-01-08
196099,Commercial,"Address:
      
        223 Locust St 
              
        Locality:
    
                     75472 TX
            United States","223 Locust St",,Point,75472,TX,Available,,,"489,999","25,000","487,999","32,000","484,999",42000.00,4400,,,,175633,,,✔,Rains,"Sunigas Raymond",
201077,Residential,"Address:
      
        9308 Lynda Ln
              
        Locality:
    
                     75474 TX
            United States","9308 Lynda Ln",,"Hawk Cove",75474,TX,Available,,,"169,900","4,500","168,500","5,999","167,999",7999.00,$1539,3,1,"1,025",10978,0.00,2005,✔,Hunt,,2023-07-14
196092,Land,"Address:
      
        9411 Pinewood Dr
              
        Locality:
    
                     75474 TX
            United States","9411 Pinewood Dr",,"Hawk Cove",75474,TX,Available,,,"52,999",999,"51,999","1,999","49,999",3500.00,,,,,6148,,,✔,Hunt,N5465,2023-07-14
65060,Land,"Address:
      
        1640 Oaks Dr. 
              
        Locality:
    
                     75474 TX
            United States","1640 Oaks Dr.",,Quinlan,75474,TX,Available,,"Thursday, February 03, 2022","86,999","2,999","85,999","3,999","84,777",5477.00,,,,,,,,✔,Hunt,,2022-02-03
192066,Land,"Address:
      
        114 E Cedar St
              
        Locality:
    
                     75491 TX
            United States","114 E Cedar St",,Whitewright,75491,TX,Available,,,,,,,,,,,,,,,,✔,Grayson,,2022-12-31
192068,Residential,"Address:
      
        1515 Pilot Grove Rd.
              
        Locality:
    
                     75491 TX
            United States","1515 Pilot Grove Rd.",,Whitewright,75491,TX,Available,,,"149,999","4,999","148,999","5,999","147,777",7900.00,,2,,924,28800,0.00,1930,✔,Grayson,"Pilot Grove",2023-08-21
192069,Land,"Address:
      
        0 PILOT GROVE RD
                   BLOCK 10 LOT 1 & PT
              
        Locality:
    
                     75491 TX
            United States","0 PILOT GROVE RD","BLOCK 10 LOT 1 & PT",WHITEWRIGHT,75491,TX,Available,,,"116,999","2,999","115,999","3,999","114,999",5400.00,,,,"22,747",,,,✔,Grayson,"OTP PILOT GROVE",2022-12-02
65061,Land,"Address:
      
        300 N Austin
              
        Locality:
    
                     75496 TX
            United States","300 N Austin",,"Wolfe City",75496,TX,Available,,"Wednesday, February 09, 2022",,,,,,,,3,2,"1,368",23100,0.00,1998,✔,Hunt,,2022-10-13
190047,Residential,"Address:
      
        1716 S Robison Rd
              
        Locality:
    
                     75501 TX
            United States","1716 S Robison Rd",,Texarkana,75501,TX,Available,,,"99,999","2,500","98,999","4,999","97,777",7999.00,,3,2,"1,458",,2.00,,✔,Bowie,Lakewood,2023-09-20
199028,Land,"Address:
      
        1112 W. 15th St 
              
        Locality:
    
                     75501 TX
            United States","1112 W. 15th St",,Texarkana,75501,TX,Available,,,"19,900",495,"18,900","1,495","17,900",2999.00,,,,"3,920",,,,✔,Bowie,,2023-06-17
190050,Land,"Address:
      
        0 State Line Ave
                  Lots 8 & 9
              
        Locality:
    
                     75501 TX
            United States","0 State Line Ave","Lots 8 & 9",Texarkana,75501,TX,Available,,,"58,999",999,"57,999","1,999","56,999",3999.00,,,,,42253,,,✔,Bowie,Rollingwood,2023-06-17
